ConflictId,Location,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incompatibility,TerritoryName,Year,IntensityLevel,CumulativeIntensity,TypeOfConflict,StartDate,StartPrec,StartDate2,StartPrec2,EpEnd,EpEndDate,EpEndPrec,GWNoA,GWNoA2nd,GWNoB,GWNoB2nd,GWNoLoc,Region,Version
1-63,Lebanon,Government of Lebanon,,NUF,1082,,2,,1985,1,1,3,1958-05-15,2,1982-09-01,2,0,,,660,,,,660,2,4.0-2016
1-63,Lebanon,Government of Lebanon,,"Lebanese Forces - Hobeika faction, NUF","1083, 1082",,2,,1986,1,1,3,1958-05-15,2,1982-09-01,2,1,1986-12-31,5,660,,,,660,2,4.0-2016
1-63,Lebanon,Government of Lebanon,Government of Syria,"Forces of Michel Aoun, Lebanese Forces","1084, 1085 ",,2,,1989,1,1,4,1958-05-15,2,1989-03-14,1,0,,,660,652,,,660,2,4.0-2016
1-63,Lebanon,Government of Lebanon,Government of Syria,Forces of Michel Aoun,1084,,2,,1990,1,1,4,1958-05-15,2,1989-03-14,1,1,1990-10-13,1,660,652,,,660,2,4.0-2016
1-297,Lebanon,Government of Lebanon,,IS,1076,,1,Islamic State,2014,1,0,3,2014-06-25,1,2014-08-03,2,0,,,660,,,,660,2,4.0-2016
1-297,Lebanon,Government of Lebanon,,IS,1076,,1,Islamic State,2015,1,0,3,2014-06-25,1,2014-08-03,2,0,,,660,,,,660,2,4.0-2016
1-217,Lesotho,Government of Lesotho,"Government of Botswana, Government of South Africa",Military faction,1403,,2,,1998,1,0,4,1998-09-04,1,1998-09-22,1,1,1998-09-28,2,570,"571, 560",,,570,4,4.0-2016
1-146,Liberia,Government of Liberia,,Military faction (forces of Samuel Doe),1357,,2,,1980,1,0,3,1980-04-12,1,1980-04-12,1,1,1980-04-14,1,450,,,,450,4,4.0-2016
1-146,Liberia,Government of Liberia,,NPFL,1358,,2,,1989,1,0,3,1980-04-12,1,1989-12-26,1,0,,,450,,,,450,4,4.0-2016
1-146,Liberia,Government of Liberia,,"INPFL, NPFL","1359, 1358",,2,,1990,1,0,3,1980-04-12,1,1989-12-26,1,1,1990-12-31,5,450,,,,450,4,4.0-2016
1-146,Liberia,Government of Liberia,,LURD,1360,,2,,2000,1,0,3,1980-04-12,1,2000-05-31,3,0,,,450,,,,450,4,4.0-2016
1-146,Liberia,Government of Liberia,,LURD,1360,,2,,2001,1,0,3,1980-04-12,1,2000-05-31,3,0,,,450,,,,450,4,4.0-2016
1-146,Liberia,Government of Liberia,,LURD,1360,,2,,2002,1,1,3,1980-04-12,1,2000-05-31,3,0,,,450,,,,450,4,4.0-2016
1-146,Liberia,Government of Liberia,,"LURD, MODEL","1360, 1361",,2,,2003,2,1,3,1980-04-12,1,2000-05-31,3,1,2003-11-21,1,450,,,,450,4,4.0-2016
1-271,Libya,Government of Libya,,"Forces of Muammar Gaddafi, NTC","2012, 2011",,2,,2011,2,1,3,2011-02-28,1,2011-03-04,1,1,2011-11-23,1,620,,,,620,4,4.0-2016
1-271,Libya,Government of Libya,,"Forces of the House of Representatives, Zintan Brigades","5802, 5940",,2,,2014,1,1,3,2011-02-28,1,2014-09-08,1,0,,,620,,,,620,4,4.0-2016
1-271,Libya,Government of Libya,,Forces of the House of Representatives,5802,,2,,2015,1,1,3,2011-02-28,1,2014-09-08,1,0,,,620,,,,620,4,4.0-2016
1-298,Libya,Government of Libya,,IS,1076,,1,Islamic State,2015,1,0,3,2015-03-14,1,2015-03-18,1,0,,,620,,,,620,4,4.0-2016
1-223,"Macedonia, FYR","Government of Macedonia, FYR",,UCK,1204,,2,,2001,1,0,3,2000-01-11,1,2001-05-03,1,1,2001-08-17,2,343,,,,343,1,4.0-2016
1-21,Madagascar (Malagasy),Government of France,,MDRM,1020,,1,Malagasy,1947,2,1,1,1947-03-29,1,1947-03-29,1,1,1947-12-31,5,220,,,,580,4,4.0-2016
1-114,Madagascar (Malagasy),Government of Madagascar,,Monima ,1320,,2,,1971,1,0,3,1971-04-30,3,1971-04-30,3,1,1971-04-30,3,580,,,,580,4,4.0-2016
1-31,Malaysia,Government of United Kingdom,,CPM,1038,,1,Malaya,1948,1,0,1,1948-06-19,1,1948-06-19,1,0,,,200,,,,820,3,4.0-2016
1-31,Malaysia,Government of United Kingdom,Government of New Zealand,CPM,1038,,1,Malaya,1949,1,1,1,1948-06-19,1,1948-06-19,1,0,,,200,920,,,820,3,4.0-2016
1-31,Malaysia,Government of United Kingdom,"Government of Australia, Government of New Zealand",CPM,1038,,1,Malaya,1950,2,1,1,1948-06-19,1,1948-06-19,1,0,,,200,"900, 920",,,820,3,4.0-2016
1-31,Malaysia,Government of United Kingdom,"Government of Australia, Government of New Zealand",CPM,1038,,1,Malaya,1951,2,1,1,1948-06-19,1,1948-06-19,1,0,,,200,"900, 920",,,820,3,4.0-2016
1-31,Malaysia,Government of United Kingdom,"Government of Australia, Government of New Zealand",CPM,1038,,1,Malaya,1952,2,1,1,1948-06-19,1,1948-06-19,1,0,,,200,"900, 920",,,820,3,4.0-2016
1-31,Malaysia,Government of United Kingdom,"Government of Australia, Government of New Zealand",CPM,1038,,1,Malaya,1953,2,1,1,1948-06-19,1,1948-06-19,1,0,,,200,"900, 920",,,820,3,4.0-2016
1-31,Malaysia,Government of United Kingdom,"Government of Australia, Government of New Zealand",CPM,1038,,1,Malaya,1954,1,1,1,1948-06-19,1,1948-06-19,1,0,,,200,"900, 920",,,820,3,4.0-2016
1-31,Malaysia,Government of United Kingdom,"Government of Australia, Government of New Zealand",CPM,1038,,1,Malaya,1955,1,1,1,1948-06-19,1,1948-06-19,1,0,,,200,"900, 920",,,820,3,4.0-2016
1-31,Malaysia,Government of United Kingdom,"Government of Australia, Government of New Zealand",CPM,1038,,1,Malaya,1956,1,1,1,1948-06-19,1,1948-06-19,1,0,,,200,"900, 920",,,820,3,4.0-2016
1-31,Malaysia,Government of United Kingdom,"Government of Australia, Government of New Zealand",CPM,1038,,1,Malaya,1957,1,1,1,1948-06-19,1,1948-06-19,1,1,1957-08-31,1,200,"900, 920",,,820,3,4.0-2016
1-64,Malaysia,Government of Malaysia,"Government of Australia, Government of New Zealand, Government of United Kingdom",CPM,1038,,2,,1958,1,0,4,1957-12-31,5,1958-12-31,5,0,,,820,"900, 920, 200",,,820,3,4.0-2016
1-64,Malaysia,Government of Malaysia,"Government of Australia, Government of New Zealand, Government of United Kingdom",CPM,1038,,2,,1959,1,0,4,1957-12-31,5,1958-12-31,5,0,,,820,"900, 920, 200",,,820,3,4.0-2016
1-64,Malaysia,Government of Malaysia,"Government of Australia, Government of New Zealand, Government of United Kingdom",CPM,1038,,2,,1960,1,0,4,1957-12-31,5,1958-12-31,5,1,1960-07-31,1,820,"900, 920, 200",,,820,3,4.0-2016
1-64,Malaysia,Government of Malaysia,,CPM,1038,,2,,1974,1,0,3,1957-12-31,5,1974-01-15,2,0,,,820,,,,820,3,4.0-2016
1-64,Malaysia,Government of Malaysia,,CPM,1038,,2,,1975,1,0,3,1957-12-31,5,1974-01-15,2,1,1975-12-31,5,820,,,,820,3,4.0-2016
1-64,Malaysia,Government of Malaysia,,CPM,1038,,2,,1981,1,0,3,1957-12-31,5,1981-12-31,5,1,1981-12-31,5,820,,,,820,3,4.0-2016
1-83,Malaysia,Government of Malaysia,,CCO,1106,,1,North Borneo,1963,1,0,3,1963-12-31,7,1963-12-31,7,0,,,820,,,,820,3,4.0-2016
1-83,Malaysia,Government of Malaysia,,CCO,1106,,1,North Borneo,1964,1,0,3,1963-12-31,7,1963-12-31,7,0,,,820,,,,820,3,4.0-2016
1-83,Malaysia,Government of Malaysia,Government of United Kingdom,CCO,1106,,1,North Borneo,1965,1,0,4,1963-12-31,7,1963-12-31,7,0,,,820,200,,,820,3,4.0-2016
1-83,Malaysia,Government of Malaysia,Government of United Kingdom,CCO,1106,,1,North Borneo,1966,1,0,4,1963-12-31,7,1963-12-31,7,1,1966-12-31,5,820,200,,,820,3,4.0-2016
1-278,Malaysia,Government of Malaysia,,Sultanate of Sulu,4006,,1,Sabah,2013,1,0,3,2013-03-01,1,2013-03-02,1,1,2013-04-24,1,820,,,,820,3,4.0-2016
1-177,Mali,Government of Mali,,MPA,1373,,1,Azawad,1990,1,0,3,1990-06-28,1,1990-07-21,2,1,1990-09-04,2,432,,,,432,4,4.0-2016
1-177,Mali,Government of Mali,,FIAA,1374,,1,Azawad,1994,1,0,3,1990-06-28,1,1994-10-04,1,1,1994-12-18,1,432,,,,432,4,4.0-2016
1-177,Mali,Government of Mali,,ATNMC,1375,,1,Azawad,2007,1,0,3,1990-06-28,1,2007-08-31,1,0,,,432,,,,432,4,4.0-2016
1-177,Mali,Government of Mali,,ATNMC,1375,,1,Azawad,2008,1,0,3,1990-06-28,1,2007-08-31,1,0,,,432,,,,432,4,4.0-2016
1-177,Mali,Government of Mali,,ATNMC,1375,,1,Azawad,2009,1,0,3,1990-06-28,1,2007-08-31,1,1,2009-01-22,1,432,,,,432,4,4.0-2016
1-177,Mali,Government of Mali,,CMA,2043,,1,Azawad,2012,1,0,3,1990-06-28,1,2012-01-24,1,1,2012-03-31,1,432,,,,432,4,4.0-2016
1-177,Mali,Government of Mali,,CMA,2043,,1,Azawad,2014,1,0,3,1990-06-28,1,2014-05-17,1,0,,,432,,,,432,4,4.0-2016
1-177,Mali,Government of Mali,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Djibouti, Government of DR Congo (Zaire) , Government of Egypt, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Madagascar, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Rumania, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)",CMA,2043,,1,Azawad,2015,1,0,4,1990-06-28,1,2014-05-17,1,0,,,432,"371, 305, 771, 211, 434, 760, 346, 439, 516, 811, 471, 483, 710, 316, 390, 522, 490, 651, 92, 366, 375, 220, 420, 260, 452, 438, 404, 850, 325, 437, 663, 501, 367, 450, 580, 435, 790, 210, 436, 475, 385, 235, 360, 517, 433, 451, 380, 225, 461, 616, 640, 200, 2, 678",,,432,4,4.0-2016
1-274,Mali,Government of Mali,,AQIM,1391,,2,,2009,1,0,3,2009-06-14,2,2009-06-16,1,1,2009-07-16,3,432,,,,432,4,4.0-2016
1-274,Mali,Government of Mali,,"Ansar Dine, Military faction (Red Berets)","2042, 2050",,2,,2012,1,0,3,2009-06-14,2,2012-01-24,1,0,,,432,,,,432,4,4.0-2016
1-274,Mali,Government of Mali,"Government of Bangladesh, Government of Belgium, Government of Benin, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Chad, Government of China, Government of Egypt, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Liberia, Government of Mauritania, Government of Nepal, Government of Niger, Government of Nigeria, Government of Norway, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Tajikistan, Government of Togo, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)","Ansar Dine, AQIM, MUJAO, Signed-in-Blood Battalion","2042, 1391, 2046, 2120",,2,,2013,1,1,4,2009-06-14,2,2012-01-24,1,0,,,432,"771, 211, 434, 439, 516, 811, 483, 710, 651, 366, 375, 220, 260, 452, 438, 404, 325, 437, 663, 450, 435, 790, 436, 475, 385, 517, 433, 451, 380, 702, 461, 200, 2, 678",,,432,4,4.0-2016
1-274,Mali,Government of Mali,"Government of Bangladesh, Government of Belgium, Government of Benin, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Chad, Government of China, Government of Egypt, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Liberia, Government of Mauritania, Government of Nepal, Government of Niger, Government of Nigeria, Government of Norway, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Tajikistan, Government of Togo, Government of United Kingdom, Government of United States of America","al-Murabitun, AQIM","4376, 1391",,2,,2014,1,1,4,2009-06-14,2,2012-01-24,1,0,,,432,"771, 211, 434, 439, 516, 811, 483, 710, 651, 366, 375, 220, 260, 452, 438, 404, 325, 437, 663, 450, 435, 790, 436, 475, 385, 517, 433, 451, 380, 702, 461, 200, 2",,,432,4,4.0-2016
1-274,Mali,Government of Mali,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Djibouti, Government of DR Congo (Zaire) , Government of Egypt, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Madagascar, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Rumania, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)",AQIM,1391,,2,,2015,1,1,4,2009-06-14,2,2012-01-24,1,0,,,432,"371, 305, 771, 211, 434, 760, 346, 439, 516, 811, 471, 483, 710, 316, 390, 522, 490, 651, 92, 366, 375, 220, 420, 260, 452, 438, 404, 850, 325, 437, 663, 501, 367, 450, 580, 435, 790, 210, 436, 475, 385, 235, 360, 517, 433, 451, 380, 225, 461, 616, 640, 200, 2, 678",,,432,4,4.0-2016
1-287,Mali,Government of Mali,,FLM,6267,,1,Macina Empire,2015,1,0,3,2015-01-05,1,2015-08-10,1,0,,,432,,,,432,4,4.0-2016
1-253,Mauritania,Government of Mauritania,,POLISARIO,1417,,1,Western Sahara,1975,1,0,3,1975-12-10,1,1975-12-19,2,0,,,435,,,,435,4,4.0-2016
1-253,Mauritania,Government of Mauritania,,POLISARIO,1417,,1,Western Sahara,1976,1,0,3,1975-12-10,1,1975-12-19,2,0,,,435,,,,435,4,4.0-2016
1-253,Mauritania,Government of Mauritania,,POLISARIO,1417,,1,Western Sahara,1977,1,1,3,1975-12-10,1,1975-12-19,2,0,,,435,,,,435,4,4.0-2016
1-253,Mauritania,Government of Mauritania,,POLISARIO,1417,,1,Western Sahara,1978,1,1,3,1975-12-10,1,1975-12-19,2,1,1978-12-31,5,435,,,,435,4,4.0-2016
1-267,Mauritania,Government of Mauritania,Government of France,AQIM,1391,,2,,2010,1,0,4,2008-09-15,1,2010-09-18,2,0,,,435,220,,,435,4,4.0-2016
1-267,Mauritania,Government of Mauritania,,AQIM,1391,,2,,2011,1,0,3,2008-09-15,1,2010-09-18,2,1,2011-10-20,1,435,,,,435,4,4.0-2016
1-59,"Mauritania, Morocco",Government of France,Government of Spain,NLA,1419,,1,Morocco/Mauritania,1957,1,0,1,1957-01-12,2,1957-01-12,2,0,,,220,230,,,435,4,4.0-2016
1-59,"Mauritania, Morocco",Government of France,Government of Spain,NLA,1419,,1,Morocco/Mauritania,1958,1,0,1,1957-01-12,2,1957-01-12,2,1,1958-06-30,4,220,230,,,600,4,4.0-2016
1-60,"Mauritania, Morocco",Government of Spain,Government of France,NLA,1419,,1,Morocco/Spanish territories,1957,1,0,1,1957-11-23,2,1957-11-23,2,0,,,230,220,,,600,4,4.0-2016
1-60,"Mauritania, Morocco",Government of Spain,Government of France,NLA,1419,,1,Morocco/Spanish territories,1958,1,0,1,1957-11-23,2,1957-11-23,2,1,1958-06-30,1,230,220,,,600,4,4.0-2016
1-205,Mexico,Government of Mexico,,EZLN,1628,,2,,1994,1,0,3,1994-01-01,1,1994-01-01,1,1,1994-02-23,5,70,,,,70,5,4.0-2016
1-205,Mexico,Government of Mexico,,EPR,1629,,2,,1996,1,0,3,1994-01-01,1,1996-08-30,2,1,1996-12-31,5,70,,,,70,5,4.0-2016
1-199,Moldova,Government of Moldova,,PMR,1187,,1,Dniestr,1992,1,0,3,1992-03-01,1,1992-03-17,1,1,1992-07-31,1,359,,,,359,1,4.0-2016
1-47,Morocco,Government of France,,Istiqlal,1246,,1,Morocco,1953,1,0,1,1953-11-07,1,1953-11-07,1,0,,,220,,,,600,4,4.0-2016
1-47,Morocco,Government of France,,Istiqlal,1246,,1,Morocco,1954,1,0,1,1953-11-07,1,1953-11-07,1,0,,,220,,,,600,4,4.0-2016
1-47,Morocco,Government of France,,Istiqlal,1246,,1,Morocco,1955,1,0,1,1953-11-07,1,1953-11-07,1,0,,,220,,,,600,4,4.0-2016
1-47,Morocco,Government of France,,Istiqlal,1246,,1,Morocco,1956,1,0,1,1953-11-07,1,1953-11-07,1,1,1956-03-02,1,220,,,,600,4,4.0-2016
1-115,Morocco,Government of Morocco,,Military faction (forces of Mohamed Madbouh),1321,,2,,1971,1,0,3,1971-07-10,1,1971-07-10,1,1,1971-07-11,1,600,,,,600,4,4.0-2016
1-135,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1975,1,0,3,1975-09-01,1,1975-11-04,1,0,,,600,,,,600,4,4.0-2016
1-135,Morocco,Government of Morocco,,POLISARIO,1417,Government of Algeria,1,Western Sahara,1976,1,0,4,1975-09-01,1,1975-11-04,1,0,,,600,,,615,600,4,4.0-2016
1-135,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1977,1,0,3,1975-09-01,1,1975-11-04,1,0,,,600,,,,600,4,4.0-2016
1-135,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1978,1,0,3,1975-09-01,1,1975-11-04,1,0,,,600,,,,600,4,4.0-2016
1-135,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1979,2,1,3,1975-09-01,1,1975-11-04,1,0,,,600,,,,600,4,4.0-2016
1-135,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1980,2,1,3,1975-09-01,1,1975-11-04,1,0,,,600,,,,600,4,4.0-2016
1-135,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1981,1,1,3,1975-09-01,1,1975-11-04,1,0,,,600,,,,600,4,4.0-2016
1-135,Morocco,Government of Morocco,,POLISARIO,1417,,1,Western Sahara,1982,1,1,3,1975-09-01,1,1975-11-04,1,0,,,600,,,,600,4,4.0-2016
